0,0,1,-0.327560581,-0.872073362,-1.050710943,-1.211459257,0,0,0,0,0,0,0,0,0,-0.243326706,-0.221086854,0
0,0,1,-0.329567946,-0.898737959,-1.025805431,-1.322298842,0,1,0,1,0,0,0,0,0,-0.145512251,-0.117747489,0
0,0,1,-0.358674736,-0.904070878,-1.162785749,-1.306464615,0,0,0,0,0,0,0,0,0,-0.243326706,-0.221086854,0
0,0,1,-0.268037851,-0.653423663,-0.440525889,0.561974097,0,1,0,1,0,0,0,0,0,-0.096605023,-0.066077806,0
0,0,1,-0.338644726,-0.856074603,-0.938636137,-0.894774729,0,0,0,0,0,0,0,0,0,-0.243326706,-0.221086854,0
0,0,0,-0.115565402,-0.610760307,-1.063163699,-1.100619672,0,0,0,0,0,0,0,0,0,-0.243326706,-0.221086854,0
0,0,0,0.513568911,0.134070779,-0.228829034,0.213621117,0,2,2,0,0,0,0,0,0,-0.194419478,-0.184918076,0
0,0,1,-0.180019268,-0.612537947,-0.490336914,-0.118897637,0,1,0,1,0,0,0,0,0,-0.047697796,-0.014408123,0
0,0,1,0.043409163,-0.418775206,0.518336339,0.751984813,0,0,0,0,0,0,0,0,0,-0.243326706,-0.221086854,0
0,0,0,0.686769583,0.242506808,-0.104301472,0.324460701,0,1,1,0,0,0,0,0,0,-0.218873092,-0.195252013,0
0,0,1,-0.210740677,-0.717418697,-0.639769988,-0.641427107,0,1,0,1,0,0,0,0,0,0.001209432,0.03726156,0
0,0,1,-0.161429324,-0.708530498,-0.390714864,-0.562255976,0,0,0,0,0,0,0,0,0,-0.243326706,-0.221086854,0
0,0,0,0.331378736,-0.161017432,-0.527695183,-0.372245259,0,1,1,0,0,0,0,0,0,-0.223763815,-0.200418981,0
0,0,1,-0.11216161,-0.575207511,-0.154112496,0.071113079,0,1,0,1,0,0,0,0,0,0.050116659,0.088931243,0
0,0,1,-0.063592109,-0.58942863,0.070037115,-0.008058053,0,1,1,0,0,0,0,0,0,-0.21398237,-0.190085045,0
0,1,0,0.588234154,0.064742826,-0.191470765,0.007776174,0,2,0,2,0,0,0,0,0,0.099023887,0.088931243,0
0,1,1,-0.257259175,-0.749416214,-0.801655819,-0.720598239,0,0,0,0,0,0,0,0,0,-0.243326706,-0.221086854,0
0,1,1,-0.293915402,-0.813411247,-0.938636137,-0.989780088,0,0,0,0,0,0,0,0,0,-0.243326706,-0.221086854,0
0,1,1,-0.336331893,-0.852519324,-1.112974724,-1.132288125,0,0,0,0,0,0,0,0,0,-0.243326706,-0.221086854,0
0,1,1,-0.354965475,-0.88984976,-1.187691262,-1.290630389,0,0,0,0,0,0,0,0,0,-0.243326706,-0.221086854,0
0,0,1,-0.335982786,-0.900515599,-1.038258187,-1.322298842,0,0,0,0,0,0,0,0,0,-0.243326706,-0.221086854,0
0,0,1,-0.342703094,-0.832965285,-1.050710943,-0.815603598,0,1,0,1,0,0,0,0,0,-0.047697796,-0.014408123,0
0,0,1,-0.347372399,-0.847186404,-1.000899918,-0.752266692,0,0,0,0,0,0,0,0,0,-0.243326706,-0.221086854,0
0,0,1,-0.194681759,-0.6818659,0.456072558,0.751984813,0,0,0,0,0,0,0,0,0,-0.243326706,-0.221086854,0
0,0,0,1.459299565,0.942896899,-0.14165974,0.039444627,0,2,0,2,0,0,0,0,0,0.050116659,-0.014408123,0
0,0,1,-0.224399486,-0.578762791,-1.175238505,-0.973945861,0,1,0,1,0,0,0,0,0,-0.047697796,-0.014408123,0
0,0,1,-0.145239491,-0.601872108,-1.025805431,-0.989780088,0,0,0,0,0,0,0,0,0,-0.243326706,-0.221086854,0
0,0,0,0.532464323,0.338499359,-0.776750307,-0.514753296,0,2,1,1,0,0,0,0,0,-0.174856587,-0.169417172,0
0,0,1,-0.206376841,-0.651646023,-1.100521968,-1.037282767,0,1,0,1,0,0,0,0,0,0.050116659,0.088931243,0
0,0,0,0.358041777,-0.18057147,-0.8639196,-0.942277409,0,1,1,0,0,0,0,0,0,-0.21398237,-0.190085045,0
0,0,0,1.330391834,0.896678263,0.418714289,0.561974097,0,3,0,3,0,0,0,0,0,0.050116659,-0.117747489,0
0,0,1,-0.169851529,-0.532544155,-0.017132178,0.292792249,0,1,0,1,0,0,0,0,0,0.050116659,0.088931243,0
0,0,0,0.238429017,-0.315672097,-0.726939282,-0.894774729,0,1,0,1,0,0,0,0,0,-0.145512251,-0.117747489,0
0,0,0,1.691019285,1.054888208,0.916824537,0.878658624,0,3,3,0,0,0,0,0,0,-0.169965865,-0.190085045,0
0,0,1,-0.080305603,-0.504101918,0.518336339,0.37196338,0,1,0,1,0,0,0,0,0,0.050116659,0.088931243,0
0,0,0,0.161974601,-0.333448495,-0.826561332,-0.910608956,0,1,1,0,0,0,0,0,0,-0.209091647,-0.184918076,1
0,0,0,1.852699429,1.476188846,1.028899343,1.417022321,0,7,4,2,1,0,0,0,0,0.524516767,0.295609974,0
0,0,1,-0.090778811,-0.48454788,0.356450508,0.403631833,0,0,0,0,0,0,0,0,0,-0.243326706,-0.221086854,0
0,0,1,-0.269608832,-0.749416214,-0.714486526,-0.783935145,0,0,0,0,0,0,0,0,0,-0.243326706,-0.221086854,0
0,0,1,-0.292475336,-0.758304413,-0.814108575,-0.783935145,0,0,0,0,0,0,0,0,0,-0.243326706,-0.221086854,0
0,0,1,-0.321233018,-0.813411247,-0.96354165,-1.005614314,0,0,0,0,0,0,0,0,0,-0.243326706,-0.221086854,0
0,0,1,-0.35562005,-0.873851001,-1.150332993,-1.258961936,0,0,0,0,0,0,0,0,0,-0.243326706,-0.221086854,0
0,0,1,-0.305872314,-0.843631124,-0.789203063,-1.053116993,0,1,0,1,0,0,0,0,0,0.001209432,0.03726156,0
0,0,1,-0.325771408,-0.811633608,-0.888825113,-0.831437824,0,0,0,0,0,0,0,0,0,-0.243326706,-0.221086854,0
0,0,0,0.054449669,-0.48632552,-0.951088894,-1.116453899,0,2,1,1,0,0,0,0,0,-0.111277192,-0.117747489,0
0,0,0,0.697286429,0.263838486,-0.253734546,-0.15056609,0,0,0,0,0,0,0,0,0,-0.243326706,-0.221086854,0
0,0,1,-0.221388438,-0.594761549,-0.004679422,0.561974097,0,1,0,1,0,0,0,0,0,0.001209432,0.03726156,0
0,1,1,-0.113645314,-0.605427388,0.916824537,0.482802965,0,1,1,0,0,0,0,0,0,-0.218873092,-0.195252013,0
0,1,0,0.954665508,0.790019874,0.032678847,0.530305644,1,2,1,1,0,0,0,0,0,-0.155293696,-0.169417172,0
0,1,1,-0.136075434,-0.48810316,0.655316657,1.274514284,1,1,0,1,0,0,0,0,0,0.050116659,0.088931243,0
0,1,1,-0.103564852,-0.575207511,1.003993831,0.720316361,1,1,1,0,0,0,0,0,0,-0.228654538,-0.20558595,0
0,1,0,0.692355294,0.356275757,-0.266187302,-0.071394958,1,1,1,0,0,0,0,0,0,-0.223763815,-0.200418981,0
